Time	UTC	FINKEN_SENSOR_MODEL:acceleration_z	FINKEN_SENSOR_MODEL:acceleration_y	FINKEN_SENSOR_MODEL:acceleration_x	FINKEN_SENSOR_MODEL:velocity_yaw	FINKEN_SENSOR_MODEL:velocity_roll	FINKEN_SENSOR_MODEL:velocity_pitch	FINKEN_SENSOR_MODEL:velocity_z	FINKEN_SENSOR_MODEL:velocity_y	FINKEN_SENSOR_MODEL:velocity_x
6.955	08:47:44.955	-9.655273	0.013672	-0.113281	0.008301	-0.00415	0.003174	0.	0.	0.
8.036	08:47:46.036	-9.65918	0.071289	-0.108398	0.00415	-0.001953	0.003174	0.	0.	0.
9.477	08:47:47.477	-9.579102	-0.137695	-0.023438	0.009521	0.008301	0.	0.	0.	0.
9.596	08:47:47.596	-9.745117	0.003906	-0.104492	0.007324	-0.001953	0.009521	0.	0.	0.
9.798	08:47:47.798	-9.735352	0.256836	0.180664	0.000977	-0.008301	0.00415	0.	0.	0.
9.917	08:47:47.917	-9.763672	0.008789	-0.051758	0.014893	-0.003174	0.007324	0.	0.	0.
9.996	08:47:47.996	-9.72168	-0.056641	-0.046875	0.007324	0.	0.001953	0.	0.	0.
10.195	08:47:48.195	-9.759766	-0.066406	0.075195	0.00415	-0.003174	0.00415	0.	0.	0.
10.317	08:47:48.317	-9.72168	0.	-0.018555	0.010498	-0.000977	0.003174	0.	0.	0.
10.518	08:47:48.518	-9.702148	-0.033203	-0.041992	0.006348	-0.003174	0.006348	0.	0.	0.
10.638	08:47:48.638	-9.655273	0.099609	-0.080078	0.007324	-0.000977	0.006348	0.	0.	0.
10.798	08:47:48.798	-9.716797	0.033203	-0.166016	0.010498	0.018066	-0.006348	0.	0.	0.
11.037	08:47:49.037	-9.768555	0.02832	-0.008789	0.008301	-0.007324	0.008301	0.	0.	0.
11.196	08:47:49.196	-9.587891	0.071289	-0.066406	0.010498	-0.000977	0.010498	0.	0.	0.
11.316	08:47:49.316	-9.735352	-0.041992	-0.132812	-0.001953	0.003174	0.003174	0.	0.	0.
11.517	08:47:49.517	-9.788086	0.008789	-0.099609	0.011475	0.003174	0.005127	0.	0.	0.
11.598	08:47:49.598	-9.655273	0.033203	-0.075195	0.003174	-0.007324	0.000977	0.	0.	0.
11.795	08:47:49.795	-9.77832	0.051758	0.151367	0.009521	0.005127	0.00415	0.	0.	0.
11.915	08:47:49.915	-9.726562	0.003906	-0.023438	0.001953	0.000977	0.00415	0.	0.	0.
11.997	08:47:49.997	-9.740234	-0.094727	0.037109	-0.000977	0.000977	0.005127	0.	0.	0.
12.118	08:47:50.118	-9.869141	0.02832	-0.056641	0.008301	-0.000977	0.003174	0.	0.	0.
12.276	08:47:50.276	-9.773438	0.041992	-0.046875	0.000977	0.	0.006348	0.	0.	0.
12.516	08:47:50.516	-9.735352	-0.008789	-0.046875	0.006348	0.000977	0.000977	0.	0.	0.
12.599	08:47:50.599	-9.668945	0.051758	-0.051758	0.00415	0.000977	0.006348	0.	0.	0.
12.718	08:47:50.718	-9.72168	0.02832	-0.051758	0.006348	-0.000977	0.005127	0.	0.	0.
12.837	08:47:50.837	-9.745117	-0.071289	0.037109	0.006348	0.	0.00415	0.	0.	0.
12.957	08:47:50.957	-9.678711	0.008789	0.02832	0.00415	0.	0.000977	0.	0.	0.
13.076	08:47:51.076	-9.697266	-0.041992	-0.02832	0.005127	-0.001953	0.003174	0.	0.	0.
13.276	08:47:51.276	-9.692383	0.013672	-0.056641	0.007324	0.	0.003174	0.	0.	0.
13.516	08:47:51.516	-9.759766	0.051758	-0.108398	0.005127	-0.000977	0.00415	0.	0.	0.
13.995	08:47:51.995	-9.740234	-0.02832	-0.046875	0.010498	-0.00415	0.001953	0.	0.	0.
14.078	08:47:52.078	-9.745117	0.061523	-0.02832	0.005127	0.	0.006348	0.	0.	0.
14.676	08:47:52.676	-9.826172	-0.033203	0.003906	0.003174	-0.000977	0.001953	0.	0.	0.
14.796	08:47:52.796	-9.673828	0.033203	-0.013672	0.00415	-0.000977	0.003174	0.	0.	0.
14.879	08:47:52.879	-9.711914	0.013672	-0.089844	0.001953	0.001953	0.005127	0.	0.	0.
14.998	08:47:52.998	-9.697266	0.02832	-0.118164	0.001953	0.001953	0.000977	0.	0.	0.
15.955	08:47:53.955	-9.707031	0.008789	-0.056641	0.000977	0.001953	0.00415	0.	0.	0.
16.637	08:47:54.637	-9.583008	-0.152344	0.441406	0.027588	-0.013672	0.001953	0.	0.	0.
16.756	08:47:54.756	-9.707031	-0.013672	-0.199219	0.	0.009521	-0.007324	0.	0.	0.
16.879	08:47:54.879	-9.726562	-0.061523	0.037109	-0.006348	0.003174	0.006348	0.	0.	0.
16.997	08:47:54.997	-9.911133	-0.046875	0.02832	-0.00415	-0.011475	0.003174	0.	0.	0.
17.235	08:47:55.235	-9.72168	-0.003906	-0.071289	0.00415	0.008301	0.000977	0.	0.	0.
17.355	08:47:55.355	-9.854492	-0.071289	-0.255859	0.008301	-0.023193	0.018066	0.	0.	0.
18.356	08:47:56.356	-9.683594	0.213867	-0.041992	-0.005127	-0.010498	0.000977	0.	0.	0.
18.556	08:47:56.556	-9.806641	0.038086	0.24707	-0.001953	0.007324	0.003174	0.	0.	0.
18.676	08:47:56.676	-9.826172	-0.084961	-0.023438	0.	0.003174	0.000977	0.	0.	0.
18.759	08:47:56.759	-9.806641	0.046875	-0.151367	0.007324	-0.005127	0.008301	0.	0.	0.
18.878	08:47:56.878	-9.745117	-0.071289	0.018555	0.013672	-0.012695	0.013672	0.	0.	0.
18.997	08:47:56.997	-9.773438	-0.003906	-0.013672	0.011475	0.009521	-0.00415	0.	0.	0.
19.235	08:47:57.235	-9.826172	0.018555	0.018555	0.005127	0.006348	0.00415	0.	0.	0.
19.276	08:47:57.276	-9.792969	0.008789	-0.066406	0.000977	0.012695	-0.00415	0.	0.	0.
19.599	08:47:57.599	-9.711914	-0.041992	-0.099609	-0.003174	0.005127	0.009521	0.	0.	0.
20.077	08:47:58.077	-9.707031	0.023438	-0.051758	0.009521	-0.00415	0.005127	0.	0.	0.
20.676	08:47:58.676	-9.897461	0.051758	0.375	0.013672	0.009521	-0.001953	0.	0.	0.
21.076	08:47:59.076	-9.72168	0.013672	-0.041992	0.00415	-0.005127	0.00415	0.	0.	0.
21.236	08:47:59.236	-9.65918	-0.041992	-0.094727	0.013672	0.008301	0.00415	0.	0.	0.
21.636	08:47:59.636	-9.726562	0.02832	0.194336	-0.000977	0.008301	-0.006348	0.	0.	0.
21.755	08:47:59.755	-9.640625	0.147461	0.094727	-0.006348	0.005127	0.001953	0.	0.	0.
21.838	08:47:59.838	-9.716797	-0.132812	0.018555	0.003174	-0.014893	0.018066	0.	0.	0.
21.957	08:47:59.957	-9.844727	0.056641	-0.12793	0.005127	0.	-0.001953	0.	0.	0.
23.038	08:48:1.038	-9.726562	0.089844	-0.075195	0.005127	0.001953	0.003174	0.	0.	0.
23.195	08:48:1.195	-9.673828	-0.051758	-0.013672	0.001953	-0.006348	0.005127	0.	0.	0.
23.277	08:48:1.277	-9.707031	0.003906	-0.023438	0.	-0.005127	0.006348	0.	0.	0.
23.957	08:48:1.957	-9.702148	0.003906	-0.080078	0.00415	0.	0.00415	0.	0.	0.
24.076	08:48:2.076	-9.754883	0.038086	0.013672	0.00415	-0.000977	0.00415	0.	0.	0.
24.477	08:48:2.477	-9.745117	-0.094727	0.033203	0.00415	0.	0.005127	0.	0.	0.
24.558	08:48:2.558	-9.726562	0.080078	-0.013672	0.007324	-0.007324	0.003174	0.	0.	0.
24.678	08:48:2.678	-9.707031	0.041992	-0.033203	0.006348	-0.00415	0.005127	0.	0.	0.
24.797	08:48:2.797	-9.730469	-0.008789	0.018555	0.007324	0.001953	0.00415	0.	0.	0.
25.235	08:48:3.235	-9.763672	0.003906	-0.023438	0.	-0.003174	0.005127	0.	0.	0.
25.356	08:48:3.356	-9.730469	0.013672	0.051758	0.003174	0.	0.	0.	0.	0.
25.557	08:48:3.557	-9.797852	0.	-0.056641	0.008301	-0.00415	0.008301	0.	0.	0.
25.676	08:48:3.676	-9.759766	-0.003906	-0.003906	0.006348	0.	0.00415	0.	0.	0.
25.836	08:48:3.836	-9.816406	0.008789	-0.02832	0.005127	-0.001953	0.003174	0.	0.	0.
25.957	08:48:3.957	-9.773438	-0.003906	-0.02832	0.007324	0.	0.005127	0.	0.	0.
26.037	08:48:4.037	-9.839844	-0.038086	-0.046875	0.007324	-0.000977	0.003174	0.	0.	0.
26.236	08:48:4.236	-9.740234	-0.008789	-0.018555	0.00415	0.	0.007324	0.	0.	0.
26.635	08:48:4.635	-9.763672	-0.008789	-0.008789	0.00415	0.000977	0.00415	0.	0.	0.
26.756	08:48:4.756	-9.688477	-0.041992	-0.041992	0.006348	0.001953	0.00415	0.	0.	0.
26.838	08:48:4.838	-9.768555	-0.033203	-0.066406	0.00415	0.000977	0.003174	0.	0.	0.
26.957	08:48:4.957	-9.702148	0.	-0.033203	0.006348	0.	0.005127	0.	0.	0.
27.197	08:48:5.197	-9.72168	0.038086	-0.041992	0.005127	0.	0.006348	0.	0.	0.
27.236	08:48:5.236	-9.711914	0.046875	-0.056641	0.005127	0.	0.001953	0.	0.	0.
27.476	08:48:5.476	-9.801758	-0.084961	0.033203	0.00415	-0.003174	0.001953	0.	0.	0.
27.558	08:48:5.558	-9.692383	0.033203	0.003906	0.006348	-0.000977	0.001953	0.	0.	0.
27.715	08:48:5.715	-9.711914	-0.013672	-0.013672	0.001953	0.	0.005127	0.	0.	0.
27.836	08:48:5.836	-9.783203	-0.013672	-0.037109	0.001953	0.	0.005127	0.	0.	0.
27.918	08:48:5.918	-9.745117	0.046875	-0.041992	0.003174	0.000977	0.001953	0.	0.	0.
28.037	08:48:6.037	-9.788086	-0.013672	-0.066406	0.007324	-0.000977	0.005127	0.	0.	0.
29.118	08:48:7.118	-9.702148	-0.018555	0.013672	0.001953	-0.001953	0.001953	0.	0.	0.
29.238	08:48:7.238	-9.806641	0.013672	-0.094727	0.006348	-0.000977	0.001953	0.	0.	0.
29.516	08:48:7.516	-9.773438	0.094727	-0.041992	0.000977	0.001953	0.00415	0.	0.	0.
30.196	08:48:8.196	-9.72168	-0.003906	-0.061523	0.00415	-0.003174	0.003174	0.	0.	0.
31.036	08:48:9.036	-9.735352	0.033203	0.003906	0.00415	0.	0.003174	0.	0.	0.
31.195	08:48:9.195	-9.716797	0.051758	0.003906	0.007324	-0.001953	0.00415	0.	0.	0.
31.597	08:48:9.597	-9.65918	0.051758	0.046875	0.00415	0.001953	0.003174	0.	0.	0.
31.717	08:48:9.717	-9.726562	0.038086	-0.02832	0.005127	0.	0.00415	0.	0.	0.
31.916	08:48:9.916	-9.692383	-0.099609	-0.056641	0.000977	-0.00415	0.001953	0.	0.	0.
32.035	08:48:10.035	-9.707031	-0.051758	0.051758	0.00415	0.	0.001953	0.	0.	0.
32.155	08:48:10.155	-9.745117	0.104492	-0.008789	0.006348	0.001953	0.006348	0.	0.	0.
32.237	08:48:10.237	-9.72168	-0.038086	-0.041992	0.00415	-0.003174	0.001953	0.	0.	0.
32.918	08:48:10.918	-9.759766	0.02832	-0.046875	0.006348	0.	0.00415	0.	0.	0.
33.155	08:48:11.155	-9.783203	-0.061523	-0.046875	0.005127	0.000977	0.00415	0.	0.	0.
33.235	08:48:11.235	-9.773438	0.041992	-0.118164	0.003174	-0.001953	0.005127	0.	0.	0.
33.516	08:48:11.516	-9.688477	-0.008789	-0.003906	0.00415	-0.00415	0.003174	0.	0.	0.
34.037	08:48:12.037	-9.711914	0.018555	-0.033203	0.	-0.000977	0.00415	0.	0.	0.
34.195	08:48:12.195	-9.730469	-0.008789	-0.041992	0.000977	0.000977	0.003174	0.	0.	0.
34.316	08:48:12.316	-9.72168	0.109375	-0.056641	0.007324	0.	0.006348	0.	0.	0.
34.518	08:48:12.518	-9.773438	-0.038086	0.008789	0.005127	0.000977	0.005127	0.	0.	0.
34.637	08:48:12.637	-9.673828	-0.008789	-0.033203	0.00415	-0.003174	0.005127	0.	0.	0.
34.836	08:48:12.836	-9.726562	0.056641	-0.02832	0.005127	-0.000977	0.005127	0.	0.	0.
35.195	08:48:13.195	-9.711914	-0.008789	0.02832	0.006348	-0.000977	0.003174	0.	0.	0.
35.316	08:48:13.316	-9.673828	0.023438	0.013672	0.003174	0.000977	0.003174	0.	0.	0.
35.636	08:48:13.636	-9.673828	-0.008789	-0.051758	0.001953	-0.001953	0.006348	0.	0.	0.
36.596	08:48:14.596	-9.65918	-0.061523	-0.046875	0.006348	0.001953	0.00415	0.	0.	0.
36.798	08:48:14.798	-9.740234	-0.023438	0.	0.007324	-0.000977	0.005127	0.	0.	0.
36.917	08:48:14.917	-9.768555	0.018555	-0.003906	0.00415	-0.000977	0.00415	0.	0.	0.
37.155	08:48:15.155	-9.75	0.02832	-0.056641	0.	-0.00415	0.006348	0.	0.	0.
37.236	08:48:15.236	-9.773438	0.038086	0.061523	0.005127	0.000977	0.005127	0.	0.	0.
37.475	08:48:15.475	-9.759766	-0.033203	-0.008789	0.005127	0.	0.003174	0.	0.	0.
37.595	08:48:15.595	-9.730469	0.041992	0.003906	0.005127	0.	0.005127	0.	0.	0.
37.835	08:48:15.835	-9.849609	-0.003906	-0.018555	0.006348	-0.000977	0.001953	0.	0.	0.
38.756	08:48:16.756	-9.707031	0.080078	-0.080078	0.009521	-0.003174	0.005127	0.	0.	0.
38.836	08:48:16.836	-9.773438	-0.013672	-0.056641	-0.001953	0.000977	0.001953	0.	0.	0.
39.637	08:48:17.637	-9.806641	0.008789	-0.013672	0.005127	0.000977	0.003174	0.	0.	0.
39.677	08:48:17.677	-9.763672	-0.013672	0.003906	0.00415	-0.001953	0.001953	0.	0.	0.
39.876	08:48:17.876	-9.707031	0.046875	0.018555	0.001953	0.000977	0.001953	0.	0.	0.
39.997	08:48:17.997	-9.707031	0.061523	-0.056641	0.00415	0.	0.00415	0.	0.	0.
40.077	08:48:18.077	-9.574219	0.018555	0.003906	0.007324	-0.000977	0.00415	0.	0.	0.
40.236	08:48:18.236	-9.72168	0.008789	0.013672	0.007324	0.001953	0.00415	0.	0.	0.
40.395	08:48:18.395	-9.716797	0.013672	-0.051758	0.007324	-0.001953	0.00415	0.	0.	0.
40.475	08:48:18.475	-9.754883	0.033203	-0.037109	0.005127	0.	0.00415	0.	0.	0.
40.557	08:48:18.557	-9.745117	0.008789	0.008789	0.001953	0.	0.00415	0.	0.	0.
40.677	08:48:18.677	-9.745117	-0.041992	-0.046875	0.003174	0.	0.006348	0.	0.	0.
40.915	08:48:18.915	-9.754883	0.076172	-0.023438	0.006348	0.00415	0.005127	0.	0.	0.
41.036	08:48:19.036	-9.740234	0.056641	-0.008789	0.000977	0.000977	0.00415	0.	0.	0.
41.196	08:48:19.196	-9.75	-0.013672	0.013672	0.008301	-0.000977	0.00415	0.	0.	0.
41.318	08:48:19.318	-9.707031	-0.051758	-0.02832	0.005127	0.	0.00415	0.	0.	0.
41.796	08:48:19.796	-9.702148	0.018555	-0.071289	0.001953	0.000977	0.001953	0.	0.	0.
41.915	08:48:19.915	-9.707031	0.018555	-0.033203	0.007324	-0.000977	0.005127	0.	0.	0.
42.078	08:48:20.078	-9.801758	0.041992	0.003906	0.00415	0.	0.003174	0.	0.	0.
42.275	08:48:20.275	-9.702148	0.018555	-0.033203	0.003174	-0.000977	0.007324	0.	0.	0.
42.516	08:48:20.516	-9.745117	0.051758	0.041992	0.001953	-0.00415	0.006348	0.	0.	0.
42.598	08:48:20.598	-9.740234	-0.013672	-0.018555	0.003174	0.000977	0.005127	0.	0.	0.
42.956	08:48:20.956	-9.678711	0.056641	0.003906	0.005127	-0.00415	-0.000977	0.	0.	0.
43.078	08:48:21.078	-9.72168	-0.003906	-0.033203	0.005127	0.001953	0.006348	0.	0.	0.
43.596	08:48:21.596	-9.773438	0.	0.003906	0.003174	0.001953	0.001953	0.	0.	0.
43.756	08:48:21.756	-9.788086	-0.02832	-0.023438	0.005127	-0.000977	0.003174	0.	0.	0.
43.877	08:48:21.877	-9.759766	0.018555	-0.013672	0.003174	-0.000977	0.006348	0.	0.	0.
43.996	08:48:21.996	-9.664062	0.041992	0.008789	0.001953	-0.000977	0.005127	0.	0.	0.
44.078	08:48:22.078	-9.797852	0.023438	-0.046875	0.007324	0.001953	0.003174	0.	0.	0.
44.396	08:48:22.396	-9.768555	-0.023438	0.013672	0.001953	0.	0.005127	0.	0.	0.
44.475	08:48:22.475	-9.745117	0.038086	-0.02832	0.003174	-0.000977	0.007324	0.	0.	0.
44.558	08:48:22.558	-9.673828	0.003906	0.041992	0.005127	0.000977	0.00415	0.	0.	0.
44.677	08:48:22.677	-9.726562	0.013672	-0.089844	0.009521	0.000977	0.005127	0.	0.	0.
44.797	08:48:22.797	-9.783203	-0.02832	0.	0.006348	-0.001953	0.005127	0.	0.	0.
45.075	08:48:23.075	-9.792969	0.013672	-0.061523	0.005127	-0.000977	0.00415	0.	0.	0.
45.475	08:48:23.475	-9.726562	-0.008789	0.046875	0.003174	-0.000977	0.003174	0.	0.	0.
45.797	08:48:23.797	-9.730469	0.008789	-0.023438	0.005127	-0.005127	-0.000977	0.	0.	0.
45.916	08:48:23.916	-9.75	0.071289	0.	0.006348	0.	0.006348	0.	0.	0.
46.037	08:48:24.037	-9.726562	0.041992	-0.071289	0.006348	0.	0.000977	0.	0.	0.
46.156	08:48:24.156	-9.716797	0.046875	0.008789	0.00415	0.	0.003174	0.	0.	0.
46.277	08:48:24.277	-9.773438	0.033203	-0.013672	0.005127	0.000977	0.006348	0.	0.	0.
46.636	08:48:24.636	-9.75	-0.008789	-0.051758	0.006348	0.000977	0.001953	0.	0.	0.
46.756	08:48:24.756	-9.745117	0.	-0.104492	0.005127	0.	0.000977	0.	0.	0.
47.078	08:48:25.078	-9.759766	-0.02832	-0.061523	0.00415	-0.001953	0.00415	0.	0.	0.
47.236	08:48:25.236	-9.350586	0.114258	-0.199219	0.008301	-0.027588	-0.010498	0.	0.	0.
47.356	08:48:25.356	-9.763672	0.	0.104492	0.028564	0.02124	-0.012695	0.	0.	0.
47.475	08:48:25.475	-9.707031	0.114258	0.041992	0.015869	-0.009521	0.012695	0.	0.	0.
47.557	08:48:25.557	-9.806641	-0.008789	-0.037109	0.005127	0.008301	-0.003174	0.	0.	0.
47.677	08:48:25.677	-9.569336	0.195312	0.146484	0.007324	0.015869	-0.00415	0.	0.	0.
47.797	08:48:25.797	-9.707031	-0.046875	-0.080078	-0.009521	-0.018066	0.012695	0.	0.	0.
47.916	08:48:25.916	-9.678711	0.084961	-0.118164	0.00415	-0.012695	0.007324	0.	0.	0.
48.277	08:48:26.277	-9.640625	0.142578	0.180664	0.003174	-0.013672	0.009521	0.	0.	0.
48.398	08:48:26.398	-9.726562	-0.071289	0.	0.010498	-0.005127	0.003174	0.	0.	0.
48.519	08:48:26.519	-9.683594	0.023438	-0.037109	0.003174	0.010498	-0.005127	0.	0.	0.
48.757	08:48:26.757	-9.668945	0.080078	-0.033203	0.005127	0.00415	0.00415	0.	0.	0.
48.876	08:48:26.876	-9.683594	-0.071289	-0.051758	0.	0.001953	0.006348	0.	0.	0.
49.235	08:48:27.235	-9.77832	0.061523	-0.041992	0.005127	-0.00415	0.005127	0.	0.	0.
49.357	08:48:27.357	-9.773438	0.051758	-0.061523	0.00415	0.	0.006348	0.	0.	0.
49.476	08:48:27.476	-9.692383	0.041992	-0.061523	0.008301	-0.000977	0.003174	0.	0.	0.
49.558	08:48:27.558	-9.683594	-0.023438	-0.02832	0.005127	-0.003174	0.005127	0.	0.	0.
50.035	08:48:28.035	-9.783203	0.094727	-0.080078	0.003174	0.000977	0.00415	0.	0.	0.
50.235	08:48:28.235	-9.783203	0.003906	-0.023438	0.00415	0.	0.00415	0.	0.	0.
50.356	08:48:28.356	-9.602539	0.080078	-0.02832	0.000977	-0.003174	0.00415	0.	0.	0.
50.558	08:48:28.558	-9.783203	0.046875	-0.051758	0.005127	-0.006348	0.007324	0.	0.	0.
50.676	08:48:28.676	-9.768555	0.033203	-0.094727	0.	0.007324	0.	0.	0.	0.
50.796	08:48:28.796	-9.792969	-0.390625	-2.619141	-1.015137	0.114746	0.026367	0.	0.	0.
51.195	08:48:29.195	-11.979492	0.418945	5.980469	-0.944824	-2.01123	-2.126221	0.	0.	0.
51.277	08:48:29.277	-17.123047	0.59082	1.554688	0.159424	-0.420166	0.757568	0.	0.	0.
51.715	08:48:29.715	-4.296875	-0.958008	1.268555	0.872559	-1.386475	-0.652344	0.	0.	0.
52.235	08:48:30.235	-7.577148	-0.371094	-3.12793	0.441406	0.333008	0.389404	0.	0.	0.
52.356	08:48:30.356	-9.574219	-1.59668	-2.970703	-0.737305	-0.859863	0.040283	0.	0.	0.
52.557	08:48:30.557	-10.282227	-0.676758	-0.68457	-0.0979	0.325439	0.298828	0.	0.	0.
52.677	08:48:30.677	-9.735352	-0.852539	-1.15918	0.006348	-0.057373	0.066895	0.	0.	0.
52.837	08:48:30.837	-9.806641	-2.073242	-0.570312	0.303223	1.412109	0.206299	0.	0.	0.
52.956	08:48:30.956	-9.692383	-1.93457	0.708008	0.127686	0.083008	0.078613	0.	0.	0.
53.157	08:48:31.157	-9.55957	-0.662109	-0.660156	0.408447	-0.909668	-0.041504	0.	0.	0.
53.237	08:48:31.237	-9.630859	-0.662109	-2.952148	-0.062744	0.149902	-0.052002	0.	0.	0.
53.478	08:48:31.478	-9.811523	-1.353516	-0.066406	-0.220215	0.213867	-0.046631	0.	0.	0.
53.556	08:48:31.556	-9.579102	-0.953125	-1.359375	-0.308594	-0.404297	0.092529	0.	0.	0.
53.716	08:48:31.716	-9.583008	-1.295898	-1.188477	-0.121094	0.103027	0.019043	0.	0.	0.
54.037	08:48:32.037	-9.587891	-0.743164	-0.665039	0.249023	-0.016846	0.102051	0.	0.	0.
54.518	08:48:32.518	-9.569336	-1.491211	-1.492188	0.028564	0.120117	-0.056396	0.	0.	0.
54.638	08:48:32.638	-9.635742	-1.171875	-1.125977	-0.00415	-0.029785	0.029785	0.	0.	0.
54.757	08:48:32.757	-9.507812	-1.09082	-1.540039	-0.039307	-0.17749	0.019043	0.	0.	0.
54.877	08:48:32.877	-9.569336	-0.876953	-1.787109	-0.012695	-0.091309	0.022217	0.	0.	0.
55.035	08:48:33.035	-9.873047	-1.415039	-1.216797	-0.103027	0.090332	0.018066	0.	0.	0.
55.156	08:48:33.156	-9.436523	-1.338867	-1.240234	0.099854	0.052002	-0.02002	0.	0.	0.
55.315	08:48:33.315	-9.498047	-1.234375	-1.430664	-0.145752	0.055176	-0.043457	0.	0.	0.
55.516	08:48:33.516	-9.673828	-0.97168	-1.283203	0.018066	-0.025391	0.052002	0.	0.	0.
55.635	08:48:33.635	-9.511719	-1.295898	-0.959961	0.048828	0.052979	0.134033	0.	0.	0.
55.916	08:48:33.916	-9.640625	-1.329102	-1.125977	0.078613	-0.011475	0.063721	0.	0.	0.
56.076	08:48:34.076	-9.474609	-1.472656	-1.549805	0.018066	0.02124	-0.02124	0.	0.	0.
56.158	08:48:34.158	-9.498047	-1.200195	-1.435547	0.303223	-0.005127	0.022217	0.	0.	0.
56.277	08:48:34.277	-9.587891	-1.557617	-1.773438	-0.047852	-0.026367	-0.014893	0.	0.	0.
56.596	08:48:34.596	-9.650391	-0.799805	-0.489258	0.138184	0.078613	-0.19458	0.	0.	0.
56.715	08:48:34.715	-9.688477	-1.443359	-0.293945	-0.103027	0.047852	-0.112793	0.	0.	0.
56.797	08:48:34.797	-9.697266	-0.814453	-1.27832	-0.066895	-0.189209	-0.02124	0.	0.	0.
56.917	08:48:34.917	-9.821289	-1.424805	-1.03125	0.028564	0.025391	0.038086	0.	0.	0.
57.156	08:48:35.156	-9.592773	-1.191406	-0.978516	-0.102051	0.191406	0.037109	0.	0.	0.
57.236	08:48:35.236	-9.464844	-1.992188	-0.285156	0.142578	0.076416	0.091309	0.	0.	0.
57.515	08:48:35.515	-9.621094	-1.224609	-0.722656	0.090332	-0.200928	0.052002	0.	0.	0.
57.956	08:48:35.956	-9.541016	-1.200195	-0.950195	-0.26709	-0.270264	-0.105225	0.	0.	0.
58.077	08:48:36.077	-9.297852	-1.119141	-1.839844	0.008301	-0.064697	0.015869	0.	0.	0.
58.198	08:48:36.198	-9.579102	-0.447266	-0.931641	-0.206299	-0.161621	0.045654	0.	0.	0.
58.318	08:48:36.318	-9.621094	-1.229492	-1.425781	-0.239258	-0.008301	0.102051	0.	0.	0.
58.557	08:48:36.557	-9.464844	-1.519531	-0.874023	-0.070068	-0.105225	-0.106201	0.	0.	0.
58.637	08:48:36.637	-9.797852	-1.967773	-0.835938	-0.087158	0.054199	-0.04248	0.	0.	0.
58.795	08:48:36.795	-9.602539	-1.214844	-1.155273	-0.04248	-0.052979	-0.025391	0.	0.	0.
59.036	08:48:37.036	-9.673828	-2.000977	-0.802734	0.008301	-0.028564	-0.022217	0.	0.	0.
59.196	08:48:37.196	-9.426758	-1.620117	-1.387695	-0.005127	-0.120117	-0.040283	0.	0.	0.
59.315	08:48:37.315	-9.44043	-1.638672	-1.454102	-0.039307	0.04248	0.051025	0.	0.	0.
59.517	08:48:37.517	-9.521484	-1.505859	-0.242188	-0.126465	0.202148	-0.084961	0.	0.	0.
59.636	08:48:37.636	-9.711914	-1.500977	-0.255859	0.003174	0.00415	-0.000977	0.	0.	0.
59.756	08:48:37.756	-9.792969	-1.200195	-0.123047	0.137207	0.130859	-0.092529	0.	0.	0.
59.875	08:48:37.875	-9.569336	-1.262695	-0.298828	-0.015869	-0.024414	-0.055176	0.	0.	0.
59.995	08:48:37.995	-9.834961	-1.072266	-0.832031	0.067871	-0.061523	0.052002	0.	0.	0.
60.195	08:48:38.195	-9.521484	-1.124023	-0.921875	-0.126465	0.062744	-0.052979	0.	0.	0.
60.317	08:48:38.317	-9.745117	-1.658203	-0.413086	0.238281	0.260498	0.163818	0.	0.	0.
60.518	08:48:38.518	-9.873047	-0.862305	0.051758	0.012695	0.308594	-0.052002	0.	0.	0.
60.837	08:48:38.837	-9.75	-0.442383	-0.12793	0.110596	0.074463	0.052979	0.	0.	0.
61.039	08:48:39.039	-9.683594	-0.666992	0.013672	0.016846	0.02124	0.146729	0.	0.	0.
61.196	08:48:39.196	-9.683594	-1.248047	0.080078	0.019043	-0.029785	0.036133	0.	0.	0.
61.596	08:48:39.596	-9.635742	-1.052734	-0.341797	0.047852	0.05957	-0.046631	0.	0.	0.
61.757	08:48:39.757	-9.621094	-1.143555	-0.080078	0.029785	-0.02124	0.046631	0.	0.	0.
61.875	08:48:39.875	-9.655273	-1.367188	-0.341797	-0.083984	-0.043457	-0.054199	0.	0.	0.
61.995	08:48:39.995	-9.607422	-1.405273	-0.408203	0.106201	0.047852	0.057373	0.	0.	0.
62.116	08:48:40.116	-9.730469	-1.543945	0.089844	0.065918	-0.013672	0.015869	0.	0.	0.
62.235	08:48:40.235	-9.597656	-1.43457	-0.693359	-0.038086	-0.160645	-0.044678	0.	0.	0.
62.555	08:48:40.555	-9.621094	-1.481445	-0.674805	0.105225	0.02124	0.028564	0.	0.	0.
62.597	08:48:40.597	-9.483398	-1.229492	-0.293945	0.110596	0.09668	-0.070068	0.	0.	0.
62.677	08:48:40.677	-9.431641	-0.743164	-0.764648	-0.092529	-0.206299	0.001953	0.	0.	0.
62.796	08:48:40.796	-9.3125	-1.896484	-0.651367	-0.112793	-0.20752	0.398926	0.	0.	0.
62.916	08:48:40.916	-9.621094	-0.976562	-1.235352	-0.464844	-0.368164	0.07959	0.	0.	0.
63.036	08:48:41.036	-9.873047	-2.235352	-0.797852	-0.416992	0.220215	0.098877	0.	0.	0.
